"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"4982","충청남도 천안시 동남구 영성동","집합","94-16","미나릿길","일반상업","제1종근린생활","8m미만","6.06"," ","2,000","2","개인","개인","202408","02","","1950","-","직거래","-"
"4983","경상북도 포항시 남구 송도동","집합","493-11","운하로36번길","제2종일반주거","판매","12m미만","14.40"," ","1,800","1","개인","개인","202408","02","","1987","-","직거래","-"
"4984","충청남도 계룡시 엄사면 엄사리","일반","3**","번영로","제2종일반주거","제1종근린생활","25m이상","474.72","279.10","45,000","","개인","개인","202408","02","","2002","-","직거래","-"
"4985","충청남도 태안군 안면읍 창기리","일반","2*","수해길","자연환경보전","제2종근린생활","8m미만","90.40","319.00","10,500","","개인","법인","202408","02","","1996","-","직거래","-"
"4986","서울특별시 광진구 구의동","집합","246-14","아차산로","일반상업","업무","25m이상","26.91"," ","17,500","6","개인","개인","202408","02","","2006","-","중개거래","서울 광진구"
"4987","전라남도 강진군 병영면 삼인리","일반","3**","병영성로","준주거","제1종근린생활","12m미만","31.00","51.00","1,500","","개인","개인","202408","02","","1970","-","직거래","-"
"4988","전라남도 완도군 약산면 장용리","일반","7*","가래3길","계획관리","기타","8m미만","60.48","289.30","3,700","","개인","개인","202408","02","","1999","-","중개거래","전남 해남군"
"4989","충청남도 천안시 동남구 성남면 석곡리","일반","3**","석곡3길","계획관리","제2종근린생활","8m미만","480.00","1329.00","73,881","","법인","개인","202408","02","","2021","-","중개거래","충남 천안시 동남구"
"4990","강원특별자치도 속초시 교동","집합","618-10","미시령로3337번길","제3종일반주거","제2종근린생활","12m미만","25.65"," ","2,600","","개인","개인","202408","02","","1991","-","직거래","-"
"4991","강원특별자치도 속초시 교동","집합","618-10","미시령로3337번길","제3종일반주거","제2종근린생활","12m미만","25.65"," ","2,600","","개인","개인","202408","02","","","-","직거래","-"
"4992","경상남도 거제시 일운면 소동리","집합","115","거제대로","자연녹지","숙박","25m미만","104.15"," ","10,000","3","법인","법인","202408","02","지분","2013","-","직거래","-"
"4993","서울특별시 중구 남산동2가","일반","2*","퇴계로20길","제1종일반주거","숙박","8m미만","484.97","266.40","450,000","","법인","개인","202408","02","","2012","-","중개거래","서울 강남구"
"4994","경상남도 창원시 성산구 상남동","집합","76-3","상남로","중심상업","판매","25m이상","22.74"," ","11,770","","법인","개인","202408","02","","1987","-","중개거래","경남 창원시 성산구"
"4995","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","69.50"," ","5,857","2","개인","개인","202408","02","","1990","-","직거래","-"
"4996","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","48.16"," ","5,857","2","개인","개인","202408","02","","1990","-","직거래","-"
"4997","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","145.82"," ","5,858","2","개인","개인","202408","02","","1990","-","직거래","-"
"4998","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","111.83"," ","5,857","2","개인","개인","202408","02","","1990","-","직거래","-"
"4999","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","104.48"," ","5,857","2","개인","개인","202408","02","","1990","-","직거래","-"
"5000","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","58.83"," ","5,857","2","개인","개인","202408","02","","1990","-","직거래","-"
"5001","경상남도 창녕군 남지읍 남지리","집합","650","남포길","제2종일반주거","제1종근린생활","25m미만","54.42"," ","5,857","2","개인","개인","202408","02","","1990","-","직거래","-"
"5002","제주특별자치도 제주시 한림읍 협재리","집합","2838","금능남로","자연녹지","숙박","25m이상","164.91"," ","25,660","6","개인","개인","202408","02","지분","2011","-","직거래","-"
"5003","경기도 수원시 장안구 파장동","집합","580","파장로82번길","일반상업","제1종근린생활","12m미만","43.04"," ","87,000","1","개인","개인","202408","02","","1994","-","직거래","-"
"5004","경상남도 창원시 성산구 상남동","집합","76-3","상남로","중심상업","판매","25m이상","20.72"," ","10,720","","법인","개인","202408","02","","","-","중개거래","경남 창원시 성산구"
"5005","경상남도 창원시 성산구 상남동","집합","76-3","상남로","중심상업","판매","25m이상","18.66"," ","10,040","","법인","개인","202408","02","","","-","중개거래","경남 창원시 성산구"
"5006","경상남도 창원시 성산구 상남동","집합","76-3","상남로","중심상업","판매","25m이상","29.48"," ","9,900","","법인","개인","202408","02","","","-","중개거래","경남 창원시 성산구"
"5007","강원특별자치도 원주시 호저면 만종리","일반","7**","중부동3길","계획관리","숙박","8m미만","657.73","870.00","102,938","","법인","개인","202408","02","","2012","-","중개거래","강원 원주시"
"5008","강원특별자치도 원주시 호저면 만종리","일반","7**","중부동3길","계획관리","숙박","8m미만","626.53","659.00","98,032","","법인","개인","202408","02","","2012","-","중개거래","강원 원주시"
"5009","경상남도 창원시 성산구 상남동","집합","76-3","상남로","중심상업","판매","25m이상","29.48"," ","9,900","","법인","개인","202408","02","","","-","중개거래","경남 창원시 성산구"
"5010","강원특별자치도 원주시 지정면 월송리","집합","1061-10","오크밸리1길","계획관리","숙박","12m미만","101.40"," ","6,500","7","개인","개인","202408","02","지분","1998","-","직거래","-"
"5011","강원특별자치도 원주시 지정면 월송리","집합","1061-10","오크밸리1길","계획관리","숙박","12m미만","101.40"," ","6,000","7","개인","개인","202408","02","지분","1998","-","직거래","-"
"5012","강원특별자치도 원주시 지정면 월송리","집합","1061-10","오크밸리1길","계획관리","숙박","12m미만","101.40"," ","6,500","7","개인","개인","202408","02","지분","1998","-","직거래","-"
"5013","강원특별자치도 원주시 지정면 월송리","집합","1061-10","오크밸리1길","계획관리","숙박","12m미만","101.40"," ","4,500","7","개인","개인","202408","02","지분","1998","-","직거래","-"
"5014","강원특별자치도 원주시 지정면 월송리","집합","1061-10","오크밸리1길","계획관리","숙박","12m미만","101.40"," ","7,000","7","개인","개인","202408","02","지분","1998","-","직거래","-"
"5015","충청북도 청주시 청원구 우암동","일반","2**","우암로23번길","제1종일반주거","제1종근린생활","8m미만","109.99","94.70","5,241","","개인","개인","202408","02","","1983","20240802","직거래","-"
"5016","강원특별자치도 춘천시 효자동","일반","6**","춘천로176번길","일반상업","숙박","8m미만","1440.32","271.10","159,440","","개인","개인","202408","02","지분","2014","-","직거래","-"
"5017","서울특별시 강서구 등촌동","집합","636-43","공항대로55길","준공업","제2종근린생활","12m미만","210.89"," ","67,500","6","법인","개인","202408","02","","2004","-","직거래","-"
"5018","강원특별자치도 춘천시 효자동","일반","6**","춘천로176번길","일반상업","숙박","8m미만","1440.32","271.10","77,040","","개인","개인","202408","02","지분","2014","20240808","직거래","-"
"5019","강원특별자치도 홍천군 서면 팔봉리","집합","1290-2","한치골길","계획관리","숙박","12m미만","53.46"," ","1,800","","개인","개인","202408","02","지분","1994","-","직거래","-"
"5020","제주특별자치도 서귀포시 서귀동","집합","544-2","태평로431번길","일반상업","숙박","12m미만","62.65"," ","8,200","7","개인","법인","202408","02","","2013","-","직거래","-"
"5021","제주특별자치도 서귀포시 서귀동","집합","325-1","서문로","일반상업","숙박","25m미만","18.36"," ","3,370","6","개인","법인","202408","02","","2017","-","직거래","-"
"5022","충청북도 청주시 상당구 남주동","일반","2*","성안로74번길","일반상업","제1종근린생활","8m미만","693.36","552.50","89,210","","개인","개인","202408","02","","2016","-","직거래","-"
"5023","제주특별자치도 제주시 연동","집합","263-13","신광로","일반상업","숙박","25m미만","38.91"," ","9,900","13","개인","개인","202408","02","","2017","-","중개거래","제주 제주시"
"5024","제주특별자치도 제주시 회천동","집합","3-16","명림로","계획관리","제2종근린생활","25m미만","52.03"," ","943","2","개인","법인","202408","02","지분","2003","-","직거래","-"
"5025","강원특별자치도 평창군 봉평면 면온리","집합","946-7","태기로","계획관리","숙박","12m미만","89.84"," ","1,000","9","개인","개인","202408","02","지분","2004","-","직거래","-"
"5026","강원특별자치도 평창군 대관령면 용산리","집합","28-2","","계획관리","숙박","12m미만","43.88"," ","2,800","8","개인","법인","202408","02","지분","1990","-","직거래","-"
"5027","제주특별자치도 제주시 용담일동","일반","2**","용남3길","준주거","제1종근린생활","12m미만","238.52","148.40","28,500","","개인","개인","202408","02","","1986","-","중개거래","제주 제주시"
"5028","부산광역시 동래구 온천동","집합","1441-13","충렬대로","준주거","기타","25m이상","165.40"," ","100,000","6","법인","법인","202408","02","","2022","-","직거래","-"
"5029","부산광역시 동래구 온천동","집합","1441-13","충렬대로","준주거","기타","25m이상","167.81"," ","105,000","6","법인","법인","202408","02","","2022","-","직거래","-"
"5030","부산광역시 동래구 온천동","집합","1441-13","충렬대로","준주거","기타","25m이상","122.79"," ","95,000","6","법인","법인","202408","02","","2022","-","직거래","-"
"5031","경상남도 창원시 성산구 상남동","집합","76-3","상남로","중심상업","판매","25m이상","19.70"," ","5,260","","법인","개인","202408","02","","","-","중개거래","경남 창원시 성산구"
"5032","서울특별시 영등포구 영등포동5가","일반","2*","영중로14길","준주거","제1종근린생활","8m미만","24.00","30.70","70,000","","개인","개인","202408","02","","1948","-","중개거래","서울 영등포구"
"5033","부산광역시 부산진구 개금동","일반","2**","개금온정로26번가길","제3종일반주거","제1종근린생활","8m미만","172.04","156.00","41,350","","개인","개인","202408","02","","1986","20240909","중개거래","부산 부산진구"
