"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"26867","서울특별시 서대문구 남가좌동","*","8m미만","14.00","월세","202408","09","3,000","33","2018","명지대길","202409~202509","신규","-","","","단독다가구"
"26868","서울특별시 서대문구 남가좌동","*","8m미만","34.00","월세","202408","09","500","50","1988","명지대1나길","202408~202608","신규","-","","","단독다가구"
"26869","대구광역시 동구 입석동","8**","12m미만","24.00","월세","202408","09","300","25","2014","동촌역사로3길","202408~202508","신규","-","","","단독다가구"
"26870","대구광역시 동구 입석동","9**","25m미만","27.00","월세","202408","09","2,000","20","2015","입석로","202409~202609","신규","-","","","단독다가구"
"26871","서울특별시 송파구 문정동","9*","12m미만","58.60","월세","202408","09","2,000","120","1989","송이로36길","202409~202609","신규","-","","","단독다가구"
"26872","서울특별시 관악구 신림동","8*","8m미만","43.00","월세","202408","09","12,000","60","2016","신림로56길","202409~202609","신규","-","","","단독다가구"
"26873","서울특별시 관악구 신림동","5**","25m미만","21.00","월세","202408","09","230","38","2018","조원로","202408~202608","신규","-","","","단독다가구"
"26874","서울특별시 동작구 상도동","3**","8m미만","38.03","월세","202408","09","1,000","30","1988","상도로15사길","202408~202608","신규","-","","","단독다가구"
"26875","서울특별시 관악구 신림동","4**","8m미만","33.00","월세","202408","09","1,000","35","1997","관천로11길","202408~202608","신규","-","","","단독다가구"
"26876","서울특별시 관악구 신림동","7**","8m미만","220.48","월세","202408","09","3,000","80","2016","난곡로39길","202408~202608","신규","-","","","단독다가구"
"26877","서울특별시 관악구 신림동","1***","8m미만","21.00","월세","202408","09","1,000","55","2013","관천로22길","-","-","-","","","단독다가구"
"26878","서울특별시 구로구 가리봉동","1**","12m미만","16.00","월세","202408","09","500","42","2017","남부순환로105가길","202409~202508","신규","-","","","단독다가구"
"26879","서울특별시 관악구 신림동","1*","8m미만","20.00","전세","202408","09","4,000","0","2022","남부순환로196길","202409~202609","신규","-","","","단독다가구"
"26880","서울특별시 관악구 신림동","9*","8m미만","15.00","월세","202408","09","500","44","2019","쑥고개로1나길","202408~202508","신규","-","","","단독다가구"
"26881","서울특별시 관악구 신림동","9*","8m미만","15.00","월세","202408","09","500","40","","쑥고개로1나길","202408~202508","신규","-","","","단독다가구"
"26882","서울특별시 구로구 가리봉동","1**","12m미만","130.58","월세","202408","09","300","30","","우마2길","202408~202608","신규","-","","","단독다가구"
"26883","대구광역시 북구 산격동","1***","8m미만","26.44","월세","202408","09","300","30","2017","산격로11길","202408~202508","신규","-","","","단독다가구"
"26884","서울특별시 관악구 신림동","4**","8m미만","18.00","월세","202408","09","300","40","2017","남부순환로170길","202408~202508","신규","-","","","단독다가구"
"26885","서울특별시 관악구 신림동","8*","8m미만","43.00","월세","202408","09","12,000","60","2016","신림로56길","-","-","-","","","단독다가구"
"26886","서울특별시 송파구 방이동","9*","8m미만","41.00","전세","202408","09","13,000","0","1991","올림픽로32길","202409~202609","신규","-","","","단독다가구"
"26887","서울특별시 송파구 방이동","9*","8m미만","41.00","전세","202408","09","13,000","0","","올림픽로32길","202409~202609","신규","-","","","단독다가구"
"26888","대구광역시 달서구 상인동","3**","12m미만","85.57","전세","202408","09","10,000","0","1997","월배로32길","202408~202608","신규","-","","","단독다가구"
"26889","서울특별시 송파구 마천동","1**","8m미만","42.12","전세","202408","09","6,500","0","1983","거마로20길","202411~202611","신규","-","","","단독다가구"
"26890","서울특별시 동작구 상도동","4**","8m미만","16.00","월세","202408","09","500","50","2018","상도로54길","202408~202508","신규","-","","","단독다가구"
"26891","대구광역시 동구 율하동","9**","8m미만","25.00","월세","202408","09","300","30","2017","율하동로17길","202408~202508","신규","-","","","단독다가구"
"26892","대구광역시 수성구 범어동","2**","8m미만","63.18","전세","202408","09","8,000","0","1988","범어로20길","202409~202609","신규","-","","","단독다가구"
"26893","서울특별시 송파구 마천동","3**","12m미만","30.00","월세","202408","09","1,000","37","1988","마천로57길","202409~202609","신규","-","","","단독다가구"
"26894","서울특별시 송파구 마천동","1**","8m미만","42.12","전세","202408","09","6,500","0","1983","거마로20길","202411~202611","신규","-","","","단독다가구"
"26895","서울특별시 송파구 마천동","1**","12m미만","33.00","전세","202408","09","5,000","0","1985","거마로20길","202409~202609","신규","-","","","단독다가구"
"26896","서울특별시 송파구 마천동","3**","8m미만","33.00","월세","202408","09","3,000","30","1990","마천로61바길","202409~202609","신규","-","","","단독다가구"
"26897","서울특별시 송파구 마천동","1**","8m미만","66.68","전세","202408","09","23,000","0","1977","성내천로32나길","202409~202609","신규","-","","","단독다가구"
"26898","서울특별시 송파구 마천동","1**","12m미만","33.00","월세","202408","09","2,000","20","1985","거마로20길","202409~202609","신규","-","","","단독다가구"
"26899","서울특별시 송파구 마천동","1**","8m미만","66.68","전세","202408","09","23,000","0","1977","성내천로32나길","202409~202609","신규","-","","","단독다가구"
"26900","서울특별시 강동구 둔촌동","7*","8m미만","30.00","전세","202408","09","11,000","0","","풍성로65길","202409~202609","신규","-","","","단독다가구"
"26901","서울특별시 강동구 둔촌동","4**","8m미만","35.00","전세","202408","09","14,000","0","","풍성로63길","202408~202605","신규","-","","","단독다가구"
"26902","서울특별시 강동구 둔촌동","4*","8m미만","17.00","월세","202408","09","200","15","1988","천호대로188길","202407~202608","신규","-","","","단독다가구"
"26903","서울특별시 송파구 마천동","2**","8m미만","41.04","월세","202408","09","500","35","1995","성내천로53길","202408~202608","신규","-","","","단독다가구"
"26904","서울특별시 송파구 마천동","8*","8m미만","35.00","월세","202408","09","1,000","35","1988","마천로51가길","202409~202609","신규","-","","","단독다가구"
"26905","서울특별시 송파구 마천동","3**","8m미만","115.50","전세","202408","09","18,300","0","1980","성내천로41길","202410~202610","신규","-","","","단독다가구"
"26906","서울특별시 송파구 마천동","1**","8m미만","30.00","월세","202408","09","300","20","1989","마천로51가길","202408~202608","신규","-","","","단독다가구"
"26907","서울특별시 동작구 상도동","1**","8m미만","23.10","월세","202408","09","3,000","55","2006","성대로37길","202408~202608","신규","-","","","단독다가구"
"26908","대구광역시 동구 용계동","4**","12m미만","173.79","전세","202408","09","3,000","0","1992","화랑로91길","202409~202609","신규","-","","","단독다가구"
"26909","서울특별시 금천구 독산동","1**","8m미만","30.00","월세","202408","09","500","30","1988","독산로76길","202408~202608","신규","-","","","단독다가구"
"26910","서울특별시 구로구 구로동","4**","8m미만","14.40","월세","202408","09","200","30","2006","구로동로43길","202408~202608","신규","-","","","단독다가구"
"26911","서울특별시 동작구 상도동","4**","12m미만","39.60","전세","202408","09","18,000","0","1990","상도로62길","-","-","-","","","단독다가구"
"26912","서울특별시 동작구 상도동","2**","12m미만","30.20","월세","202408","09","5,000","100","2015","국사봉1길","202410~202609","신규","-","","","단독다가구"
"26913","광주광역시 서구 농성동","*","8m미만","61.86","월세","202408","09","6,930","10","1979","월산로194번길","202409~202609","신규","-","","","단독다가구"
"26914","대구광역시 서구 내당동","2**","12m미만","28.68","월세","202408","09","1,000","40","2001","평리로62길","202408~202508","신규","-","","","단독다가구"
"26915","서울특별시 금천구 독산동","8**","8m미만","38.34","월세","202408","09","1,000","40","1988","독산로102길","202408~202608","신규","-","","","단독다가구"
"26916","서울특별시 구로구 개봉동","3**","8m미만","35.00","월세","202408","09","1,000","30","1989","개봉로11길","202410~202610","신규","-","","","단독다가구"
"26917","서울특별시 동작구 상도동","2**","8m미만","20.90","월세","202408","09","3,000","62","2019","성대로27길","202408~202508","갱신","-","1,000","72","단독다가구"
"26918","서울특별시 구로구 개봉동","4**","8m미만","28.50","월세","202408","09","300","25","1982","고척로52라길","202408~202608","신규","-","","","단독다가구"
"26919","서울특별시 송파구 풍납동","3**","12m미만","52.00","월세","202408","09","4,000","95","1998","강동대로3길","202408~202608","신규","-","","","단독다가구"
"26920","서울특별시 강동구 길동","1**","8m미만","65.52","전세","202408","09","20,000","0","1996","천호대로191길","202408~202608","신규","-","","","단독다가구"
"26921","서울특별시 강동구 길동","1**","8m미만","65.52","전세","202408","09","20,000","0","1996","천호대로191길","-","-","-","","","단독다가구"
"26922","서울특별시 송파구 거여동","2**","8m미만","25.00","월세","202408","09","500","35","1992","오금로64마길","202408~202608","신규","-","","","단독다가구"
"26923","서울특별시 동작구 상도동","1**","8m미만","20.00","월세","202408","09","1,000","60","2010","상도로38길","202409~202509","신규","-","","","단독다가구"
"26924","서울특별시 마포구 망원동","4**","25m미만","42.90","월세","202408","09","1,000","75","1990","희우정로","202409~202609","신규","-","","","단독다가구"
"26925","대구광역시 달서구 성당동","2**","8m미만","45.00","월세","202408","09","300","31","2002","대명천로8길","202408~202608","신규","-","","","단독다가구"
"26926","서울특별시 마포구 성산동","6**","8m미만","33.00","월세","202408","09","500","53","1997","월드컵북로9길","202409~202609","신규","-","","","단독다가구"
"26927","서울특별시 마포구 성산동","2**","8m미만","215.82","월세","202408","09","7,000","50","1993","새터산길","202408~202608","신규","-","","","단독다가구"
