"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"42507","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","51.7300","202408","03","74,000","809동","6","개인","개인","2016","미사강변대로 240","-","중개거래","경기 하남시","24.10.04"
"42508","경기도 하남시 망월동","1127","1127","0000","미사역호반써밋","99.8880","202408","03","135,000","104동","21","개인","개인","2019","미사강변한강로 270","-","중개거래","경기 하남시","24.10.24"
"42509","경기도 의왕시 삼동","607","0607","0000","의왕푸르지오포레움2블럭","59.9813","202408","03","59,000","203동","12","개인","개인","2020","장안중앙로 23","-","중개거래","경기 의왕시","24.09.13"
"42510","경기도 시흥시 매화동","194-1","0194","0001","동진","57.7200","202408","03","15,400","-","1","개인","개인","1993","매화로 41","-","중개거래","경기 시흥시","24.09.03"
"42511","경기도 수원시 영통구 망포동","810","0810","0000","영통롯데캐슬엘클래스2단지","84.9836","202408","03","81,500","208동","5","개인","개인","2022","망포로48번길 7","-","중개거래","경기 수원시 권선구","25.01.22"
"42512","경기도 수원시 영통구 원천동","548","0548","0000","원천레이크파크","49.9500","202408","03","29,800","201","1","개인","개인","1999","중부대로448번길 28","-","중개거래","경기 수원시 영통구","24.10.10"
"42513","경기도 고양시 일산동구 중산동","1841","1841","0000","일산센트럴아이파크","84.9854","202408","03","64,900","110동","20","개인","개인","2018","중산로 70","-","중개거래","경기 고양시 일산동구","24.09.27"
"42514","경기도 부천시 원미구 상동","500-5","0500","0005","다정한마을(쌍용)","101.7030","202408","03","88,000","2118","14","개인","개인","2003","도약로 81","-","중개거래","경기 부천시 원미구","24.10.30"
"42515","경기도 고양시 일산동구 장항동","1762","1762","0000","킨텍스원시티3블럭","84.4423","202408","03","120,000","305동","11","개인","개인","2019","월드고양로 21","-","중개거래","경기 고양시 일산동구","24.11.15"
"42516","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","84.9900","202408","03","117,000","109","18","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","24.08.27"
"42517","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","84.9400","202408","03","98,000","108","10","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","24.10.31"
"42518","경기도 시흥시 능곡동","894","0894","0000","제일풍경채센텀","84.9260","202408","03","70,500","505동","11","개인","개인","2020","장현능곡로 144","-","중개거래","경기 시흥시, 서울 강동구","24.10.04"
"42519","경기도 남양주시 와부읍 도곡리","976-1","0976","0001","벽산","84.9300","202408","03","41,500","101","12","개인","개인","1999","덕소로 177","-","중개거래","경기 남양주시","24.10.16"
"42520","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202408","03","114,500","131","8","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","24.12.30"
"42521","세종특별자치시  고운동","1390","1390","0000","가락마을21단지(에듀포레)","84.9670","202408","03","43,000","2103","13","개인","개인","2015","마음안로 221","-","중개거래","세종","24.08.19"
"42522","경기도 의정부시 호원동","458-6","0458","0006","서하뜰","22.0510","202408","03","9,800","서하뜰","13","개인","개인","2018","평화로202번길 11-9","-","중개거래","경기 의정부시","24.12.23"
"42523","경기도 광명시 광명동","200-6","0200","0006","광명한진타운","59.9300","202408","03","62,000","110","4","개인","개인","1997","광명로 877","-","중개거래","경기 광명시","24.10.30"
"42524","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","74.9500","202408","03","80,000","116","6","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 중원구","24.09.19"
"42525","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202408","03","83,500","139동","3","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","24.09.30"
"42526","경기도 수원시 장안구 정자동","950","0950","0000","화서역파크푸르지오","84.8100","202408","03","118,500","101","3","개인","개인","2021","대평로 27","-","중개거래","경기 수원시 장안구","25.01.08"
"42527","경기도 광명시 광명동","788-1","0788","0001","광명푸르지오센트베르","59.6069","202408","03","78,700","111","1","개인","개인","2022","새터로 27","-","중개거래","경기 광명시","24.12.02"
"42528","경기도 광명시 광명동","787-4","0787","0004","광명아크포레자이위브","72.2441","202408","03","86,000","1201","12","개인","개인","2021","새터로 44-8","-","중개거래","경기 광명시","24.11.07"
"42529","경기도 광명시 광명동","787-4","0787","0004","광명아크포레자이위브","40.1639","202408","03","54,000","1208","10","개인","개인","2021","새터로 44-8","-","중개거래","경기 광명시","24.10.30"
"42530","경기도 광명시 광명동","785","0785","0000","광명해모로이연","141.3200","202408","03","89,800","107","1","개인","개인","2015","목감로 58","-","중개거래","경기 광명시","24.11.12"
"42531","세종특별자치시  아름동","1356","1356","0000","범지기마을 4단지","84.8568","202408","03","48,000","407","25","개인","개인","2014","달빛로 109","-","중개거래","세종","24.11.15"
"42532","경기도 안산시 단원구 고잔동","776","0776","0000","주공그린빌7","84.5400","202408","03","55,000","701","7","개인","개인","2001","광덕2로 216","-","중개거래","경기 안산시 단원구, 서울 서대문구","24.10.30"
"42533","경기도 안산시 단원구 고잔동","671","0671","0000","주공8","64.6200","202408","03","35,500","803","6","개인","개인","1987","당곡2로 29","-","중개거래","경기 안산시 단원구","24.10.11"
"42534","경기도 안산시 단원구 고잔동","712","0712","0000","대우푸르지오5","84.9160","202408","03","57,900","507","10","개인","개인","2003","광덕2로 121","-","중개거래","경기 안산시 단원구","24.09.02"
"42535","경기도 수원시 권선구 곡반정동","654","0654","0000","수원하늘채더퍼스트2단지","74.9200","202408","03","68,800","216","14","개인","개인","2022","망포로 14","-","중개거래","경기 수원시 권선구","24.10.15"
"42536","세종특별자치시  아름동","1277","1277","0000","대우푸르지오(10단지)","84.9375","202408","03","45,200","1008","2","개인","개인","2014","달빛로 211","-","중개거래","세종","24.08.29"
"42537","경기도 오산시 내삼미동","899","0899","0000","오산대역호반써밋","84.9882","202408","03","50,000","110동","22","개인","개인","2017","내삼미로 142","-","중개거래","경기 오산시","24.11.01"
"42538","경기도 수원시 팔달구 화서동","212-1","0212","0001","화서맨션가동","64.6900","202408","03","29,900","-","3","개인","개인","1980","화양로 41","20240806","중개거래","경기 수원시 팔달구","-"
"42539","경기도 성남시 수정구 양지동","1022","1022","0000","우성에비뉴","84.9620","202408","03","60,000","101","3","개인","개인","2011","논골로36번길 15","-","중개거래","경기 성남시 중원구","24.10.30"
"42540","경기도 시흥시 광석동","542","0542","0000","시흥시청역동원로얄듀크","84.9939","202408","03","64,500","102","20","개인","개인","2020","시흥대로 404","-","중개거래","경기 부천시 소사구, 경기 시흥시","24.08.27"
"42541","경기도 의정부시 용현동","547-3","0547","0003","송산주공1단지","49.5800","202408","03","17,500","101","9","개인","개인","2002","부용로 233","-","중개거래","경기 의정부시","24.10.08"
"42542","경기도 의정부시 녹양동","146-15","0146","0015","청구","82.5880","202408","03","25,500","101","2","개인","개인","1994","녹양로 71-7","-","중개거래","경기 의정부시","24.10.18"
"42543","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","75.9800","202408","03","130,000","-","15","개인","개인","2016","위례동로 61","20240927","중개거래","경기 성남시 수정구","-"
"42544","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","84.9800","202408","03","134,000","-","2","개인","개인","2016","위례동로 61","20241025","중개거래","경기 성남시 수정구","-"
"42545","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","84.9800","202408","03","134,000","5617","2","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","24.10.25"
"42546","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","84.9400","202408","03","156,200","3214동","15","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","24.09.13"
"42547","경기도 안양시 만안구 석수동","168-4","0168","0004","석수경남아너스빌","79.4570","202408","03","55,000","104","6","개인","개인","2002","경수대로1219번길 8","-","중개거래","경기 안양시 만안구","24.11.25"
"42548","경기도 안양시 동안구 비산동","1102-7","1102","0007","관악성원","40.8750","202408","03","38,000","301","4","개인","개인","1993","동안로 209","-","중개거래","경기 안양시 동안구","24.10.24"
"42549","경기도 수원시 팔달구 화서동","212-1","0212","0001","화서맨션가동","64.6900","202408","03","29,900","가","3","개인","개인","1980","화양로 41","-","중개거래","경기 수원시 팔달구","24.08.23"
"42550","경기도 고양시 덕양구 행신동","796","0796","0000","소만마을1단지","45.4800","202408","03","26,750","101","4","개인","개인","1995","충경로 149","-","중개거래","경기 고양시 덕양구","24.10.18"
"42551","경기도 평택시 동삭동","835","0835","0000","평택센트럴자이1단지","59.1594","202408","03","34,500","106동","20","개인","개인","2017","상서재로5길 15","-","중개거래","경기 평택시","24.09.02"
"42552","경기도 안양시 동안구 비산동","1102-7","1102","0007","관악성원","40.8750","202408","03","38,000","-","4","개인","개인","1993","동안로 209","20241024","중개거래","경기 안양시 동안구","-"
"42553","경기도 고양시 덕양구 향동동","571","0571","0000","DMC호반베르디움더포레2단지","70.8787","202408","03","72,500","201동","8","개인","개인","2019","향기2로 22","-","중개거래","경기 고양시 덕양구","24.10.11"
"42554","경기도 고양시 덕양구 향동동","571","0571","0000","DMC호반베르디움더포레2단지","84.9313","202408","03","81,500","206동","14","개인","개인","2019","향기2로 22","-","중개거래","경기 고양시 덕양구","24.10.11"
"42555","경기도 고양시 덕양구 향동동","571","0571","0000","DMC호반베르디움더포레2단지","84.9313","202408","03","83,500","202동","20","개인","개인","2019","향기2로 22","-","중개거래","경기 고양시 덕양구, 서울 마포구","24.11.22"
"42556","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.5520","202408","03","61,500","111","11","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 권선구, 경기 수원시 팔달구","24.08.23"
"42557","경기도 안양시 만안구 석수동","484","0484","0000","석수엘지빌리지","79.5600","202408","03","66,000","301","2","개인","개인","2001","연현로79번길 57","-","중개거래","경기 안양시 만안구","24.09.11"
